10.222.131.26:37546,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:09:53.174356 2020
10.222.131.26:37546,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:09:53.174613 2020
10.222.131.26:37546,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:09:53.174873 2020
10.222.131.26:37546,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:09:53.175132 2020
10.222.131.26:37546,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:09:53.175420 2020
10.222.131.26:37554,PHP Warning:  require(/people/home/skattel/public_html/uni_gym_booking/includes/config.php): failed to open stream: Permission denied in /people/home/skattel/public_html/uni_gym_booking/project/index.php on line 2,Mon Nov 16 09:10:17.448116 2020
10.222.131.26:37554,PHP Fatal error:  require(): Failed opening required '../includes/config.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/skattel/public_html/uni_gym_booking/project/index.php on line 2,Mon Nov 16 09:10:17.448157 2020
10.222.131.26:38166,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:29:02.586285 2020
10.222.131.26:38166,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:29:02.586619 2020
10.222.131.26:38166,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:29:02.586900 2020
10.222.131.26:38166,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:29:02.587169 2020
10.222.131.26:38166,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:29:02.587444 2020
10.222.131.26:38166,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:29:02.587776 2020
10.222.131.26:38166,PHP Warning:  require(/people/home/skattel/public_html/uni_gym_booking/includes/config.php): failed to open stream: Permission denied in /people/home/skattel/public_html/uni_gym_booking/project/index.php on line 2,Mon Nov 16 09:29:03.627008 2020
10.222.131.26:38166,PHP Fatal error:  require(): Failed opening required '../includes/config.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/skattel/public_html/uni_gym_booking/project/index.php on line 2,Mon Nov 16 09:29:03.627042 2020
10.222.131.26:38292,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:37:20.517245 2020
10.222.131.26:38292,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:37:20.518018 2020
10.222.131.26:38292,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:37:20.518299 2020
10.222.131.26:38292,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:37:20.518565 2020
10.222.131.26:38292,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:37:20.518823 2020
10.222.131.26:38292,AH00686: cannot read directory for multi: /people/home/skattel/public_html/uni_gym_booking/includes/,Mon Nov 16 09:37:20.519092 2020
10.222.131.26:38292,PHP Warning:  require(/people/home/skattel/public_html/uni_gym_booking/includes/config.php): failed to open stream: Permission denied in /people/home/skattel/public_html/uni_gym_booking/project/index.php on line 2,Mon Nov 16 09:37:21.599951 2020
10.222.131.26:38292,PHP Fatal error:  require(): Failed opening required '../includes/config.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/skattel/public_html/uni_gym_booking/project/index.php on line 2,Mon Nov 16 09:37:21.599980 2020
